stand_type,easting,northing,long,lat,stand_numbers,geom,stand_location
Hoops,315389.393,234098.328,-6.268180846581677,53.34476532162059,4,"53.34476532162059, -6.268180846581677","Temple Bar, Liffey Boardwalk, North City ED, Dublin, County Dublin, Leinster, D02 YK79, Éire / Ireland"
Hoops,315621.511,233037.8,-6.265084177223084,53.33519022498466,4,"53.33519022498466, -6.265084177223084","Camden Buildings, Saint Kevin's ED, Dublin, Dublin 2, Leinster, D02 HH92, Éire / Ireland"
Hoops,315856.402,234883.26,-6.260885295264113,53.351712713007366,8,"53.351712713007366, -6.260885295264113","RIU Plaza - The Gresham, 23, O'Connell Street Upper, North City ED, Dublin, County Dublin, Leinster, D01 P5P5, Éire / Ireland"
Hoops,315769.736,233921.602,-6.262537475713936,53.34309516197977,4,"53.34309516197977, -6.262537475713936","Music Maker, 29, Exchequer Street, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 VH59, Éire / Ireland"
Hoops,315715.132,233917.955,-6.263358234158673,53.343074341982316,5,"53.343074341982316, -6.263358234158673","Exchequer Street, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 VH59, Éire / Ireland"
Hoops,315688.282,233923.276,-6.263759222324711,53.343127994924096,6,"53.343127994924096, -6.263759222324711","Hely Building, Dame Court, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 E044, Éire / Ireland"
Hoops,315797.251,234010.087,-6.262092237487355,53.343883817839036,4,"53.343883817839036, -6.262092237487355","4-5, Trinity Street, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 H684, Éire / Ireland"
Hoops,315451.628,234133.537,-6.267234038238058,53.3450679655193,5,"53.3450679655193, -6.267234038238058","Temple Bar, Liffey Boardwalk, North City ED, Dublin, County Dublin, Leinster, D02 YK79, Éire / Ireland"
Hoops,314688.714,234479.324,-6.27855833438506,53.34833922639931,6,"53.34833922639931, -6.27855833438506","Boojum, Blackhall Walk, Smithfield, Arran Quay C ED, Dublin, County Dublin, Leinster, D07 RF2Y, Éire / Ireland"
Hoops,315516.52,234390.428,-6.26616653113571,53.3473609199413,5,"53.3473609199413, -6.26616653113571","T.P. Smith’s, 9-10, Jervis Street, North City ED, Dublin, County Dublin, Leinster, D01 XV66, Éire / Ireland"
Hoops,316502.929,232906.195,-6.251907841892842,53.33381520172738,5,"53.33381520172738, -6.251907841892842","9, Fitzwilliam Place, South Dock ED, Dublin, County Dublin, Leinster, D04 VX52, Éire / Ireland"
Hoops,314730.38,234589.348,-6.277893142449794,53.349318317398,5,"53.349318317398, -6.277893142449794","10, Smithfield Terrace, Smithfield, Arran Quay C ED, Dublin, County Dublin, Leinster, D07 TP22, Éire / Ireland"
Hoops,315771.53,234471.866,-6.262309531038047,53.34803661126443,5,"53.34803661126443, -6.262309531038047","54-55, Middle Abbey Street, North City ED, Dublin, County Dublin, Leinster, D01 X8R2, Éire / Ireland"
Hoops,316004.875,233697.49,-6.259090837526302,53.341030995122644,6,"53.341030995122644, -6.259090837526302","21-24, Anne Street South, Dublin, County Dublin, Leinster, D02 NY88, Éire / Ireland"
Hoops,316148.543,233724.801,-6.256924955758214,53.34124478508962,6,"53.34124478508962, -6.256924955758214","South Frederick Street, Dublin, County Dublin, Leinster, D02 RF29, Éire / Ireland"
Hoops,316633.662,233993.973,-6.249546225902169,53.34355555956805,3,"53.34355555956805, -6.249546225902169","Dublin Pearse railway station, South Cumberland Street, Mansion House A ED, Dublin, County Dublin, Leinster, D02 Y729, Éire / Ireland"
Hoops,315921.864,234514.395,-6.2600376938241435,53.34838566782195,8,"53.34838566782195, -6.2600376938241435","Manfield Chambers, 43-44, O'Connell Street Lower, North City ED, Dublin, County Dublin, Leinster, D01 F5P2, Éire / Ireland"
Hoops,316103.515,233504.548,-6.257681315132762,53.339276600388295,8,"53.339276600388295, -6.257681315132762","Stephen Court, 18-21, St. Stephen's Green, Dublin, County Dublin, Leinster, D02 EK82, Éire / Ireland"
Hoops,315657.485,234517.05,-6.264004677792932,53.348467324356534,7,"53.348467324356534, -6.264004677792932","Arnotts, 12, Henry Street, North City ED, Dublin, County Dublin, Leinster, D01 F5P2, Éire / Ireland"
Sheffield Stand,315687.676,235182.112,-6.263308682757018,53.35443355207857,2,"53.35443355207857, -6.263308682757018","WMS  0306, Parnell Square East, Rotunda A ED, Dublin, County Dublin, Leinster, D01 E7C1, Éire / Ireland"
Sheffield Stand,316249.126,234563.925,-6.255107803078279,53.34875874186454,3,"53.34875874186454, -6.255107803078279","Beresford Place, North City ED, Dublin, County Dublin, Leinster, D01 DX77, Éire / Ireland"
Sheffield Stand,315129.04,232840.827,-6.272544727652681,53.33352847935409,4,"53.33352847935409, -6.272544727652681","Ovoca Road, Wood Quay B ED, Dublin, Dublin 8, Leinster, D01 XTN5, Éire / Ireland"
Sheffield Stand,316130.216,234273.975,-6.256998747400766,53.34618084370271,4,"53.34618084370271, -6.256998747400766","1, Hawkins Street, Mansion House A ED, Dublin, County Dublin, Leinster, D02 WN62, Éire / Ireland"
Sheffield Stand,316038.694,235123.997,-6.25806095815936,53.35383480835315,2,"53.35383480835315, -6.25806095815936","Havilah African Kitchen, 130, Parnell Street, Rotunda A ED, Dublin, County Dublin, Leinster, D01 KT62, Éire / Ireland"
Sheffield Stand,315891.862,233890.163,-6.260716262510045,53.342786103099115,4,"53.342786103099115, -6.260716262510045","37, Wicklow Street, Royal Exchange B ED, Dublin, County Dublin, Leinster, D02 N262, Éire / Ireland"
Sheffield Stand,316485.825,234702.625,-6.251504283370827,53.349952360132846,3,"53.349952360132846, -6.251504283370827","Busáras, Store Street, North Dock C ED, Dublin, County Dublin, Leinster, D01 WY03, Éire / Ireland"
Sheffield Stand,315600.544,235304.237,-6.264572022129984,53.35554937212892,3,"53.35554937212892, -6.264572022129984","12, Frederick Street North, Rotunda A ED, Dublin, County Dublin, Leinster, D01 W2C9, Éire / Ireland"
Sheffield Stand,315645.813,233850.564,-6.2644230735479605,53.34248425315072,4,"53.34248425315072, -6.2644230735479605","South Great George's Street, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 XE40, Éire / Ireland"
Sheffield Stand,316711.319,234653.066,-6.248138097383613,53.34945762513926,4,"53.34945762513926, -6.248138097383613","CHQ, Custom House Quay, North Dock C ED, Dublin, County Dublin, Leinster, D01 KF84, Éire / Ireland"
Sheffield Stand,314711.859,234357.044,-6.278255226823669,53.34723602509968,6,"53.34723602509968, -6.278255226823669","Smithfield, Arran Quay C ED, Dublin, County Dublin, Leinster, D07 WNP2, Éire / Ireland"
Sheffield Stand,313763.589,233632.925,-6.292747154526328,53.34093728542655,40,"53.34093728542655, -6.292747154526328","St. James's Hospital, James's Street, Ushers F ED, Dublin, County Dublin, Leinster, D08 NHY1, Éire / Ireland"
Sheffield Stand,313276.991,233380.675,-6.300139298117922,53.33877610971682,2,"53.33877610971682, -6.300139298117922","Mace, 578, South Circular Road, Ushers F ED, Dublin, County Dublin, Leinster, D08 EP8E, Éire / Ireland"
Sheffield Stand,315853.041,234163.896,-6.261198772159308,53.345252952143866,5,"53.345252952143866, -6.261198772159308","Temple Bar, Liffey Boardwalk, North City ED, Dublin, County Dublin, Leinster, D02 YK79, Éire / Ireland"
Sheffield Stand,316252.362,234409.608,-6.255115852840495,53.34737213871811,3,"53.34737213871811, -6.255115852840495","Tara Leather, 1, Tara Street, Mansion House A ED, Dublin, County Dublin, Leinster, D02 YY95, Éire / Ireland"
Sheffield Stand,316649.754,234041.084,-6.2492873976419085,53.343975109682695,2,"53.343975109682695, -6.2492873976419085","Goldsmith Hall (Trinity College Dublin), Pearse Street, Mansion House A ED, Dublin, County Dublin, Leinster, D02 FP30, Éire / Ireland"
Sheffield Stand,316013.987,234331.401,-6.258722061080132,53.34672205322523,6,"53.34672205322523, -6.258722061080132","Pillar Bar, 22-25, D'Olier Street, Mansion House A ED, Dublin, County Dublin, Leinster, D02 X984, Éire / Ireland"
Sheffield Stand,315276.8,234720.7,-6.269644149093646,53.350379295057856,11,"53.350379295057856, -6.269644149093646","97, Capel Street, Rotunda B ED, Dublin, County Dublin, Leinster, D07 PR5X, Éire / Ireland"
Sheffield Stand,315543.6,234283.9,-6.265798951287567,53.34639829773469,5,"53.34639829773469, -6.265798951287567","Swift's Row, North City ED, Dublin, Dublin 1, Leinster, D01 R2P0, Éire / Ireland"
Sheffield Stand,315202.8,233733.2,-6.271113830149047,53.341526766978646,5,"53.341526766978646, -6.271113830149047","Iveagh Baths, Bride Road, Wood Quay A ED, Dublin, County Dublin, Leinster, D08 V5Y4, Éire / Ireland"
Sheffield Stand,316331.7,234260.3,-6.253979949064964,53.34601380780586,14,"53.34601380780586, -6.253979949064964","24, Townsend Street, Mansion House A ED, Dublin, County Dublin, Leinster, D02 VX62, Éire / Ireland"
Sheffield Stand,314870.8,233885.1,-6.276040860495525,53.34296307876979,10,"53.34296307876979, -6.276040860495525","The Noto Building, Francis Street, The Liberties, Merchants Quay B ED, Dublin, County Dublin, Leinster, D08 F2RN, Éire / Ireland"
Sheffield Stand,315412.9,234035.0,-6.2678511307821205,53.34419145786468,7,"53.34419145786468, -6.2678511307821205","Temple Bar, Liffey Boardwalk, North City ED, Dublin, County Dublin, Leinster, D02 YK79, Éire / Ireland"
Sheffield Stand,315867.3,232630.2,-6.2615452932300855,53.33147592210998,5,"53.33147592210998, -6.2615452932300855","Snap, 69, Charlemont Street, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 VY10, Éire / Ireland"
Sheffield Stand,315095.9,233224.7,-6.272902609295578,53.33698321304316,5,"53.33698321304316, -6.272902609295578","Fumbally Café, Fumbally Lane, Merchants Quay C ED, Dublin, County Dublin, Leinster, D08 CPW3, Éire / Ireland"
Sheffield Stand,315093.1,233215.3,-6.2729480344498985,53.33689940076371,5,"53.33689940076371, -6.2729480344498985","Fumbally Café, Fumbally Lane, Merchants Quay C ED, Dublin, County Dublin, Leinster, D08 CPW3, Éire / Ireland"
Sheffield Stand,315396.5,234522.4,-6.267919758921917,53.3485723129293,9,"53.3485723129293, -6.267919758921917","Mr Middleton Garden Shop, Mary Street, North City ED, Dublin, County Dublin, Leinster, D01 PX00, Éire / Ireland"
Sheffield Stand,314958.3,233743.2,-6.274779233153893,53.34166970091542,10,"53.34166970091542, -6.274779233153893","1A, Thomas Davis Street, The Liberties, Merchants Quay B ED, Dublin, County Dublin, Leinster, D08 A9T3, Éire / Ireland"
Sheffield Stand,315325.2,234682.2,-6.268931712259623,53.35002299138253,16,"53.35002299138253, -6.268931712259623","Stewart Hall, Ryder's Row, Rotunda B ED, Dublin, County Dublin, Leinster, D01 N6E8, Éire / Ireland"
Sheffield Stand,315836.321,233986.497,-6.261514536398838,53.34366341537345,3,"53.34366341537345, -6.261514536398838","Saint Andrew Street Post Office, 19-24, Saint Andrew Street, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 EY47, Éire / Ireland"
Sheffield Stand,315688.88,233915.168,-6.263753207761301,53.34305504743914,8,"53.34305504743914, -6.263753207761301","The Exchequer, 15, Exchequer Street, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 E044, Éire / Ireland"
Sheffield Stand,317524.528,233685.254,-6.23629174498886,53.34058609428463,5,"53.34058609428463, -6.23629174498886","South Bank House, Barrow Street, South Dock ED, Dublin, County Dublin, Leinster, D04 TR29, Éire / Ireland"
Sheffield Stand,317474.334,233873.751,-6.236975080138328,53.34229007176555,3,"53.34229007176555, -6.236975080138328","The Locks, MacMahon Bridge, South Dock ED, Dublin, County Dublin, Leinster, D04 TR29, Éire / Ireland"
Sheffield Stand,315274.418,234746.734,-6.269670428613321,53.35061362195439,8,"53.35061362195439, -6.269670428613321","93, Capel Street, Rotunda B ED, Dublin, County Dublin, Leinster, D07 PR5X, Éire / Ireland"
Sheffield Stand,315210.572,234600.911,-6.270681747891564,53.349317898418285,4,"53.349317898418285, -6.270681747891564","Bar 1661, 1-6, Green Street, Rotunda B ED, Dublin, County Dublin, Leinster, D07 YT6H, Éire / Ireland"
Sheffield Stand,315640.759,235501.21,-6.263896427032255,53.35730957302078,3,"53.35730957302078, -6.263896427032255","Kavanagh's Kitchen, Dorset Street Upper, Rotunda A ED, Dublin, County Dublin, Leinster, D01 T3F2, Éire / Ireland"
Sheffield Stand,315259.389,235472.585,-6.269631878772293,53.357135672931044,5,"53.357135672931044, -6.269631878772293","44, Blessington Street, Inns Quay B ED, Dublin, County Dublin, Leinster, D01 W2C9, Éire / Ireland"
Sheffield Stand,314729.153,234630.562,-6.277896634256374,53.34968872301818,4,"53.34968872301818, -6.277896634256374","Smithfield North, North King Street, Arran Quay C ED, Dublin, County Dublin, Leinster, D07 TP22, Éire / Ireland"
Sheffield Stand,315026.347,233545.252,-6.273829927469903,53.33987717249853,5,"53.33987717249853, -6.273829927469903","BIMM Dublin, The Coombe, 62-64, Francis Street, The Liberties, Merchants Quay B ED, Dublin, County Dublin, Leinster, D08 C520, Éire / Ireland"
Sheffield Stand,315113.636,233680.183,-6.272471099870909,53.341070012629764,6,"53.341070012629764, -6.272471099870909","Krystal Dry Cleaners, Patrick Street, Merchants Quay B ED, Dublin, County Dublin, Leinster, D08 V5Y4, Éire / Ireland"
Sheffield Stand,315680.265,234840.376,-6.2635447264967405,53.35136609196643,8,"53.35136609196643, -6.2635447264967405","BoyleSports, Parnell Street, North City ED, Dublin, County Dublin, Leinster, D01 HW54, Éire / Ireland"
Sheffield Stand,315674.662,234834.082,-6.2636311236398,53.351310790644966,11,"53.351310790644966, -6.2636311236398","Lithuanica, Moore Street, North City ED, Dublin, County Dublin, Leinster, D01 HW54, Éire / Ireland"
Sheffield Stand,315680.265,234840.376,-6.2635447264967405,53.35136609196643,10,"53.35136609196643, -6.2635447264967405","BoyleSports, Parnell Street, North City ED, Dublin, County Dublin, Leinster, D01 HW54, Éire / Ireland"
Sheffield Stand,314366.6,233747.271,-6.283657032986446,53.341834360197886,8,"53.341834360197886, -6.283657032986446","Guinness Storehouse, School Street, Guinness Brewery, Ushers C ED, Dublin, County Dublin, Leinster, D08 VF83, Éire / Ireland"
Sheffield Stand,315366.278,233644.474,-6.268692935185186,53.34069434510069,6,"53.34069434510069, -6.268692935185186","Castle Way Apartments, Golden Lane, Royal Exchange A ED, Dublin, County Dublin, Leinster, D08 A5RV, Éire / Ireland"
Sheffield Stand,315867.055,233283.466,-6.261310279831621,53.33734287118998,5,"53.33734287118998, -6.261310279831621","Dublin, Dublin 2, Leinster, Éire / Ireland"
Sheffield Stand,315883.421,233553.689,-6.260965941215244,53.33976612596796,8,"53.33976612596796, -6.260965941215244","Stephen's Green Shopping Centre, St. Stephen's Green, Royal Exchange B ED, Dublin, County Dublin, Leinster, D02 NY74, Éire / Ireland"
Sheffield Stand,315523.07,233309.567,-6.266462168194126,53.337652409810325,11,"53.337652409810325, -6.266462168194126","Bishop's Square, Kevin Street Lower, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 TD99, Éire / Ireland"
Sheffield Stand,315632.076,232778.41,-6.265020241409615,53.33285836727604,3,"53.33285836727604, -6.265020241409615","Chopped, Camden Street Upper, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 NP22, Éire / Ireland"
Sheffield Stand,315662.699,232694.939,-6.264591241450318,53.33210203937174,5,"53.33210203937174, -6.264591241450318","Infinity City, Richmond Street South, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 NP22, Éire / Ireland"
Sheffield Stand,315535.25,233062.637,-6.266369385202456,53.33543210280415,4,"53.33543210280415, -6.266369385202456","Olympic House, Pleasants Street, The Liberties, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 HH92, Éire / Ireland"
Sheffield Stand,314775.5,234008.681,-6.27742625429177,53.34409361249905,5,"53.34409361249905, -6.27742625429177","Mullinahack, Merchants Quay A ED, Dublin, Dublin 8, Leinster, D08 DDF1, Éire / Ireland"
Sheffield Stand,323269.966,237088.98,-6.148756503282841,53.369846569584624,10,"53.369846569584624, -6.148756503282841","St Anne's Golf Club, Causeway Road, Raheny St. Assam ED, Dublin, County Dublin, Leinster, D13 F85P, Éire / Ireland"
Sheffield Stand,317772.397,236957.296,-6.231355617458193,53.36991624783337,5,"53.36991624783337, -6.231355617458193","Saint Vincent de Paul National School, Griffith Avenue, Grace Park ED, Dublin, County Dublin, Leinster, D03 Y0C6, Éire / Ireland"
Sheffield Stand,316003.097,234441.355,-6.258845245005541,53.34771191776911,5,"53.34771191776911, -6.258845245005541","Currency Exchange, 1, O'Connell Street Lower, North City ED, Dublin, County Dublin, Leinster, D01 PK22, Éire / Ireland"
Sheffield Stand,315530.717,234332.111,-6.265974721162174,53.3468340853052,7,"53.3468340853052, -6.265974721162174","Exchange House, 61-63, Great Strand Street, North City ED, Dublin, County Dublin, Leinster, D01 X015, Éire / Ireland"
Sheffield Stand,315515.022,234395.948,-6.266187001162994,53.34741082113103,4,"53.34741082113103, -6.266187001162994","T.P. Smith’s, 9-10, Jervis Street, North City ED, Dublin, County Dublin, Leinster, D01 XV66, Éire / Ireland"
Sheffield Stand,316417.291,234720.167,-6.25252646712984,53.35012497434663,8,"53.35012497434663, -6.25252646712984","Beresford Hotel, Store Street, Mountjoy A ED, Dublin, County Dublin, Leinster, D01 NY02, Éire / Ireland"
